Index	Lat			Lon			Icon	Name	Description	Notes	URL	Link Text	Altitude (m)	Distance (km)	Speed (m/s)	Course (°)	Time	HDOP	VDOP	PDOP	Satellites	Fix
4076	51.717339	N	51° 43.040340' N	12.460935	E	12° 27.656100' E					""		97.900000	122.538687	3.121809	138.489258	44394.688843	0.000000	0.000000	0.000000	-1	Unknown
4077	51.717098	N	51° 43.025880' N	12.461318	E	12° 27.679080' E					""		98.000000	122.576336	4.951145	132.415894	44394.688958	0.000000	0.000000	0.000000	-1	Unknown
4078	51.716933	N	51° 43.015980' N	12.461521	E	12° 27.691260' E					""		97.700000	122.599431	5.126853	145.598114	44394.689005	0.000000	0.000000	0.000000	-1	Unknown
4079	51.716869	N	51° 43.012140' N	12.461534	E	12° 27.692040' E					""		97.600000	122.606612	7.180641	172.827286	44394.689016	0.000000	0.000000	0.000000	-1	Unknown
4080	51.716848	N	51° 43.010880' N	12.461589	E	12° 27.695340' E					""		97.600000	122.611067	4.455722	121.644882	44394.689028	0.000000	0.000000	0.000000	-1	Unknown
4081	51.716487	N	51° 42.989220' N	12.461873	E	12° 27.712380' E					""		97.000000	122.655773	9.358293	154.694427	44394.689132	0.000000	0.000000	0.000000	-1	Unknown
4082	51.716327	N	51° 42.979620' N	12.461972	E	12° 27.718320' E					""		96.600000	122.674848	6.339470	159.958786	44394.689167	0.000000	0.000000	0.000000	-1	Unknown
4083	51.716220	N	51° 42.973200' N	12.462007	E	12° 27.720420' E					""		96.400000	122.687001	5.948510	172.672699	44394.689190	0.000000	0.000000	0.000000	-1	Unknown
4084	51.715969	N	51° 42.958140' N	12.462020	E	12° 27.721200' E					""		96.000000	122.714957	5.569819	177.871094	44394.689248	0.000000	0.000000	0.000000	-1	Unknown
4085	51.715470	N	51° 42.928200' N	12.462010	E	12° 27.720600' E					""		95.900000	122.770509	5.803386	184.089035	44394.689352	0.000000	0.000000	0.000000	-1	Unknown
4086	51.715301	N	51° 42.918060' N	12.461977	E	12° 27.718620' E					""		95.800000	122.789460	6.619792	187.182220	44394.689387	0.000000	0.000000	0.000000	-1	Unknown
4087	51.714891	N	51° 42.893460' N	12.461859	E	12° 27.711540' E					""		95.400000	122.835821	7.792029	189.681885	44394.689456	0.000000	0.000000	0.000000	-1	Unknown
4088	51.714685	N	51° 42.881100' N	12.461817	E	12° 27.709020' E					""		95.200000	122.858935	7.733200	186.658127	44394.689491	0.000000	0.000000	0.000000	-1	Unknown
4089	51.713756	N	51° 42.825360' N	12.461745	E	12° 27.704700' E					""		94.500000	122.962470	8.474047	183.266190	44394.689641	0.000000	0.000000	0.000000	-1	Unknown
4090	51.712989	N	51° 42.779340' N	12.461711	E	12° 27.702660' E					""		93.900000	123.047884	8.016191	180.986023	44394.689757	0.000000	0.000000	0.000000	-1	Unknown
4091	51.712637	N	51° 42.758220' N	12.461708	E	12° 27.702480' E					""		93.400000	123.087069	7.736782	180.255402	44394.689815	0.000000	0.000000	0.000000	-1	Unknown
4092	51.712204	N	51° 42.732240' N	12.461754	E	12° 27.705240' E					""		93.000000	123.135375	8.145036	176.115433	44394.689884	0.000000	0.000000	0.000000	-1	Unknown
4093	51.711779	N	51° 42.706740' N	12.461822	E	12° 27.709320' E					""		92.900000	123.182917	7.954386	173.527405	44394.689954	0.000000	0.000000	0.000000	-1	Unknown
4094	51.711494	N	51° 42.689640' N	12.461885	E	12° 27.713100' E					""		92.900000	123.214939	8.220621	171.313324	44394.690000	0.000000	0.000000	0.000000	-1	Unknown
4095	51.710796	N	51° 42.647760' N	12.462171	E	12° 27.730260' E					""		93.000000	123.295106	7.041249	164.663010	44394.690127	0.000000	0.000000	0.000000	-1	Unknown
4096	51.710685	N	51° 42.641100' N	12.462247	E	12° 27.734820' E					""		93.000000	123.308528	6.711249	157.010773	44394.690150	0.000000	0.000000	0.000000	-1	Unknown
4097	51.710593	N	51° 42.635580' N	12.462369	E	12° 27.742140' E					""		93.100000	123.321783	6.627635	140.590424	44394.690174	0.000000	0.000000	0.000000	-1	Unknown
4098	51.710322	N	51° 42.619320' N	12.463131	E	12° 27.787860' E					""		93.600000	123.382386	5.687739	121.241928	44394.690278	0.000000	0.000000	0.000000	-1	Unknown
4099	51.710196	N	51° 42.611760' N	12.463374	E	12° 27.802440' E					""		93.700000	123.404243	5.810715	133.604324	44394.690324	0.000000	0.000000	0.000000	-1	Unknown
4100	51.710046	N	51° 42.602760' N	12.463534	E	12° 27.812040' E					""		93.700000	123.424258	6.809818	148.215912	44394.690359	0.000000	0.000000	0.000000	-1	Unknown
4101	51.709925	N	51° 42.595500' N	12.463608	E	12° 27.816480' E					""		93.700000	123.438663	7.246182	162.264908	44394.690382	0.000000	0.000000	0.000000	-1	Unknown
4102	51.709805	N	51° 42.588300' N	12.463652	E	12° 27.819120' E					""		93.700000	123.452361	6.849393	167.199524	44394.690405	0.000000	0.000000	0.000000	-1	Unknown
4103	51.709376	N	51° 42.562560' N	12.463747	E	12° 27.824820' E					""		93.900000	123.500565	5.747677	171.024277	44394.690498	0.000000	0.000000	0.000000	-1	Unknown
4104	51.709184	N	51° 42.551040' N	12.463774	E	12° 27.826440' E					""		94.000000	123.522019	5.150345	173.849213	44394.690544	0.000000	0.000000	0.000000	-1	Unknown
4105	51.708829	N	51° 42.529740' N	12.463885	E	12° 27.833100' E					""		94.300000	123.562273	5.811483	167.663483	44394.690625	0.000000	0.000000	0.000000	-1	Unknown
4106	51.708639	N	51° 42.518340' N	12.463931	E	12° 27.835860' E					""		94.500000	123.583660	5.111793	172.244644	44394.690671	0.000000	0.000000	0.000000	-1	Unknown
4107	51.708126	N	51° 42.487560' N	12.463967	E	12° 27.838020' E					""		95.200000	123.640821	3.964015	175.508667	44394.690810	0.000000	0.000000	0.000000	-1	Unknown
4108	51.707857	N	51° 42.471420' N	12.464032	E	12° 27.841920' E					""		95.300000	123.671100	4.648638	173.610138	44394.690880	0.000000	0.000000	0.000000	-1	Unknown
4109	51.707809	N	51° 42.468540' N	12.464027	E	12° 27.841620' E					""		95.300000	123.676454	5.354456	183.693268	44394.690891	0.000000	0.000000	0.000000	-1	Unknown
4110	51.707711	N	51° 42.462660' N	12.463986	E	12° 27.839160' E					""		95.300000	123.687724	5.634981	194.534012	44394.690914	0.000000	0.000000	0.000000	-1	Unknown
4111	51.707670	N	51° 42.460200' N	12.463947	E	12° 27.836820' E					""		95.300000	123.693022	5.297986	210.517059	44394.690926	0.000000	0.000000	0.000000	-1	Unknown
4112	51.707321	N	51° 42.439260' N	12.463466	E	12° 27.807960' E					""		95.000000	123.744113	6.671837	219.869293	44394.691030	0.000000	0.000000	0.000000	-1	Unknown
4113	51.707179	N	51° 42.430740' N	12.463312	E	12° 27.798720' E					""		95.000000	123.763158	6.425319	212.831512	44394.691065	0.000000	0.000000	0.000000	-1	Unknown
4114	51.707077	N	51° 42.424620' N	12.463230	E	12° 27.793800' E					""		95.000000	123.775844	6.342782	206.481384	44394.691088	0.000000	0.000000	0.000000	-1	Unknown
4115	51.706970	N	51° 42.418200' N	12.463176	E	12° 27.790560' E					""		95.100000	123.788324	6.240042	197.366425	44394.691111	0.000000	0.000000	0.000000	-1	Unknown
4116	51.706799	N	51° 42.407940' N	12.463137	E	12° 27.788220' E					""		95.200000	123.807549	6.556251	186.646255	44394.691146	0.000000	0.000000	0.000000	-1	Unknown
4117	51.706683	N	51° 42.400980' N	12.463134	E	12° 27.788040' E					""		95.300000	123.820464	6.457360	180.918167	44394.691169	0.000000	0.000000	0.000000	-1	Unknown
4118	51.706557	N	51° 42.393420' N	12.463175	E	12° 27.790500' E					""		95.300000	123.834772	4.354859	166.254562	44394.691204	0.000000	0.000000	0.000000	-1	Unknown
4119	51.706422	N	51° 42.385320' N	12.463248	E	12° 27.794880' E					""		95.400000	123.850622	5.001147	163.162094	44394.691238	0.000000	0.000000	0.000000	-1	Unknown
4120	51.706306	N	51° 42.378360' N	12.463292	E	12° 27.797520' E					""		95.600000	123.863887	6.632498	166.772415	44394.691262	0.000000	0.000000	0.000000	-1	Unknown
4121	51.705898	N	51° 42.353880' N	12.463312	E	12° 27.798720' E					""		95.800000	123.909326	7.295423	178.103424	44394.691331	0.000000	0.000000	0.000000	-1	Unknown
4122	51.705792	N	51° 42.347520' N	12.463347	E	12° 27.800820' E					""		95.700000	123.921370	5.751412	165.411087	44394.691354	0.000000	0.000000	0.000000	-1	Unknown
4123	51.705644	N	51° 42.338640' N	12.463434	E	12° 27.806040' E					""		95.300000	123.938905	6.142716	157.552795	44394.691389	0.000000	0.000000	0.000000	-1	Unknown
4124	51.705322	N	51° 42.319320' N	12.463726	E	12° 27.823560' E					""		94.300000	123.980022	6.940978	148.213242	44394.691458	0.000000	0.000000	0.000000	-1	Unknown
4125	51.704915	N	51° 42.294900' N	12.464154	E	12° 27.849240' E					""		93.800000	124.034101	6.343696	145.563950	44394.691551	0.000000	0.000000	0.000000	-1	Unknown
4126	51.704838	N	51° 42.290280' N	12.464258	E	12° 27.855480' E					""		93.900000	124.045278	5.588974	140.070160	44394.691574	0.000000	0.000000	0.000000	-1	Unknown
4127	51.704691	N	51° 42.281460' N	12.464412	E	12° 27.864720' E					""		93.900000	124.064789	4.059833	148.212891	44394.691620	0.000000	0.000000	0.000000	-1	Unknown
4128	51.704561	N	51° 42.273660' N	12.464575	E	12° 27.874500' E					""		94.000000	124.083115	3.076874	142.744781	44394.691667	0.000000	0.000000	0.000000	-1	Unknown
4129	51.704323	N	51° 42.259380' N	12.464786	E	12° 27.887160' E					""		94.300000	124.113345	4.999928	151.574448	44394.691736	0.000000	0.000000	0.000000	-1	Unknown
4130	51.703931	N	51° 42.235860' N	12.465048	E	12° 27.902880' E					""		95.200000	124.160577	4.168683	157.113846	44394.691875	0.000000	0.000000	0.000000	-1	Unknown
4131	51.703702	N	51° 42.222120' N	12.465184	E	12° 27.911040' E					""		95.900000	124.187741	4.080850	160.238525	44394.691944	0.000000	0.000000	0.000000	-1	Unknown
4132	51.703692	N	51° 42.221520' N	12.465206	E	12° 27.912360' E					""		95.900000	124.189623	1.882210	126.258514	44394.691956	0.000000	0.000000	0.000000	-1	Unknown
4133	51.703742	N	51° 42.224520' N	12.465287	E	12° 27.917220' E					""		96.100000	124.197510	2.995382	35.154587	44394.691991	0.000000	0.000000	0.000000	-1	Unknown
4134	51.703752	N	51° 42.225120' N	12.465428	E	12° 27.925680' E					""		96.300000	124.207301	0.413927	89.999992	44394.692153	0.000000	0.000000	0.000000	-1	Unknown
4135	51.703716	N	51° 42.222960' N	12.465298	E	12° 27.917880' E					""		96.500000	124.217124	0.090954	245.922745	44394.693403	0.000000	0.000000	0.000000	-1	Unknown
4136	51.703596	N	51° 42.215760' N	12.465168	E	12° 27.910080' E					""		96.700000	124.233214	4.019825	207.604935	44394.693437	0.000000	0.000000	0.000000	-1	Unknown
4137	51.703446	N	51° 42.206760' N	12.465210	E	12° 27.912600' E					""		96.800000	124.250161	3.590337	172.825180	44394.693495	0.000000	0.000000	0.000000	-1	Unknown
4138	51.703035	N	51° 42.182100' N	12.465201	E	12° 27.912060' E					""		96.600000	124.295918	4.852339	183.668259	44394.693611	0.000000	0.000000	0.000000	-1	Unknown
4139	51.702540	N	51° 42.152400' N	12.465219	E	12° 27.913140' E					""		96.500000	124.351035	8.238798	180.959610	44394.693738	0.000000	0.000000	0.000000	-1	Unknown
4140	51.702457	N	51° 42.147420' N	12.465195	E	12° 27.911700' E					""		96.500000	124.360422	4.693352	190.159760	44394.693762	0.000000	0.000000	0.000000	-1	Unknown
4141	51.702356	N	51° 42.141360' N	12.465135	E	12° 27.908100' E					""		96.500000	124.372403	5.474275	203.783508	44394.693785	0.000000	0.000000	0.000000	-1	Unknown
4142	51.702332	N	51° 42.139920' N	12.465105	E	12° 27.906300' E					""		96.500000	124.375782	3.379565	217.764374	44394.693796	0.000000	0.000000	0.000000	-1	Unknown
4143	51.702171	N	51° 42.130260' N	12.465097	E	12° 27.905820' E					""		96.400000	124.393713	4.910189	184.028458	44394.693843	0.000000	0.000000	0.000000	-1	Unknown
4144	51.701923	N	51° 42.115380' N	12.465045	E	12° 27.902700' E					""		96.200000	124.421553	5.719059	186.928619	44394.693900	0.000000	0.000000	0.000000	-1	Unknown
4145	51.701603	N	51° 42.096180' N	12.464911	E	12° 27.894660' E					""		95.700000	124.458355	7.525962	195.962738	44394.693958	0.000000	0.000000	0.000000	-1	Unknown
4146	51.701411	N	51° 42.084660' N	12.464799	E	12° 27.887940' E					""		95.300000	124.481082	7.588165	202.449097	44394.693993	0.000000	0.000000	0.000000	-1	Unknown
4147	51.701074	N	51° 42.064440' N	12.464465	E	12° 27.867900' E					""		94.800000	124.525109	6.679228	211.789169	44394.694062	0.000000	0.000000	0.000000	-1	Unknown
4148	51.700697	N	51° 42.041820' N	12.464053	E	12° 27.843180' E					""		94.800000	124.575796	6.644705	214.824783	44394.694155	0.000000	0.000000	0.000000	-1	Unknown
4149	51.700518	N	51° 42.031080' N	12.463839	E	12° 27.830340' E					""		94.900000	124.600596	6.161562	215.609528	44394.694201	0.000000	0.000000	0.000000	-1	Unknown
4150	51.700270	N	51° 42.016200' N	12.463512	E	12° 27.810720' E					""		95.000000	124.636249	6.021516	219.063156	44394.694271	0.000000	0.000000	0.000000	-1	Unknown
4151	51.700117	N	51° 42.007020' N	12.463273	E	12° 27.796380' E					""		95.100000	124.659956	5.870595	223.898972	44394.694317	0.000000	0.000000	0.000000	-1	Unknown
4152	51.699754	N	51° 41.985240' N	12.462746	E	12° 27.764760' E					""		95.100000	124.714315	6.290632	221.992294	44394.694421	0.000000	0.000000	0.000000	-1	Unknown
4153	51.699268	N	51° 41.956080' N	12.461903	E	12° 27.714180' E					""		95.300000	124.793749	5.483189	227.935669	44394.694572	0.000000	0.000000	0.000000	-1	Unknown
4154	51.699177	N	51° 41.950620' N	12.461713	E	12° 27.702780' E					""		95.300000	124.810316	3.615489	234.196869	44394.694618	0.000000	0.000000	0.000000	-1	Unknown
4155	51.699067	N	51° 41.944020' N	12.461591	E	12° 27.695460' E					""		95.300000	124.825175	5.359401	212.730774	44394.694653	0.000000	0.000000	0.000000	-1	Unknown
4156	51.699106	N	51° 41.946360' N	12.461594	E	12° 27.695640' E					""		95.200000	124.829521	2.173196	2.729581	44394.694676	0.000000	0.000000	0.000000	-1	Unknown
4157	51.698801	N	51° 41.928060' N	12.461095	E	12° 27.665700' E					""		94.900000	124.877875	3.463665	225.003586	44394.694780	0.000000	0.000000	0.000000	-1	Unknown
4158	51.698719	N	51° 41.923140' N	12.460933	E	12° 27.655980' E					""		94.800000	124.892306	7.056420	229.699188	44394.694803	0.000000	0.000000	0.000000	-1	Unknown
4159	51.698503	N	51° 41.910180' N	12.460593	E	12° 27.635580' E					""		94.600000	124.925899	5.247136	224.707153	44394.694873	0.000000	0.000000	0.000000	-1	Unknown
4160	51.698009	N	51° 41.880540' N	12.460024	E	12° 27.601440' E					""		94.600000	124.993466	2.086378	214.207382	44394.695023	0.000000	0.000000	0.000000	-1	Unknown
4161	51.697972	N	51° 41.878320' N	12.460033	E	12° 27.601980' E					""		94.600000	124.997632	4.165368	171.426437	44394.695035	0.000000	0.000000	0.000000	-1	Unknown
4162	51.697905	N	51° 41.874300' N	12.459959	E	12° 27.597540' E					""		94.600000	125.006670	9.038612	214.394135	44394.695046	0.000000	0.000000	0.000000	-1	Unknown
4163	51.697766	N	51° 41.865960' N	12.459764	E	12° 27.585840' E					""		94.700000	125.027175	6.309354	221.422531	44394.695093	0.000000	0.000000	0.000000	-1	Unknown
4164	51.697451	N	51° 41.847060' N	12.459248	E	12° 27.554880' E					""		94.900000	125.077146	4.586525	228.129318	44394.695220	0.000000	0.000000	0.000000	-1	Unknown
4165	51.697279	N	51° 41.836740' N	12.458914	E	12° 27.534840' E					""		95.000000	125.107108	3.200126	229.943695	44394.695289	0.000000	0.000000	0.000000	-1	Unknown
4166	51.697012	N	51° 41.820720' N	12.458506	E	12° 27.510360' E					""		94.900000	125.148046	6.070792	224.345459	44394.695370	0.000000	0.000000	0.000000	-1	Unknown
4167	51.697027	N	51° 41.821620' N	12.458427	E	12° 27.505620' E					""		94.900000	125.153747	5.700870	287.031769	44394.695382	0.000000	0.000000	0.000000	-1	Unknown
4168	51.696778	N	51° 41.806680' N	12.458052	E	12° 27.483120' E					""		94.900000	125.191665	8.372385	221.877197	44394.695440	0.000000	0.000000	0.000000	-1	Unknown
4169	51.696677	N	51° 41.800620' N	12.457881	E	12° 27.472860' E					""		95.000000	125.207963	8.113189	225.592194	44394.695475	0.000000	0.000000	0.000000	-1	Unknown
4170	51.696526	N	51° 41.791560' N	12.457694	E	12° 27.461640' E					""		95.100000	125.229153	7.018092	218.992584	44394.695509	0.000000	0.000000	0.000000	-1	Unknown
4171	51.696353	N	51° 41.781180' N	12.457432	E	12° 27.445920' E					""		95.400000	125.255567	6.431176	223.365173	44394.695556	0.000000	0.000000	0.000000	-1	Unknown
4172	51.696251	N	51° 41.775060' N	12.457341	E	12° 27.440460' E					""		95.600000	125.268542	4.956161	202.942886	44394.695590	0.000000	0.000000	0.000000	-1	Unknown
4173	51.696158	N	51° 41.769480' N	12.457174	E	12° 27.430440' E					""		95.500000	125.284032	12.623423	229.928070	44394.695613	0.000000	0.000000	0.000000	-1	Unknown
4174	51.695922	N	51° 41.755320' N	12.456875	E	12° 27.412500' E					""		95.100000	125.317436	6.031103	215.695175	44394.695683	0.000000	0.000000	0.000000	-1	Unknown
4175	51.695868	N	51° 41.752080' N	12.456849	E	12° 27.410940' E					""		95.100000	125.323709	6.273242	196.617172	44394.695694	0.000000	0.000000	0.000000	-1	Unknown
4176	51.695756	N	51° 41.745360' N	12.456856	E	12° 27.411360' E					""		95.100000	125.336187	6.238567	177.781479	44394.695718	0.000000	0.000000	0.000000	-1	Unknown
4177	51.695660	N	51° 41.739600' N	12.456895	E	12° 27.413700' E					""		95.100000	125.347207	5.510137	165.866226	44394.695741	0.000000	0.000000	0.000000	-1	Unknown
4178	51.695607	N	51° 41.736420' N	12.456971	E	12° 27.418260' E					""		95.100000	125.355100	3.946798	138.368454	44394.695764	0.000000	0.000000	0.000000	-1	Unknown
4179	51.695545	N	51° 41.732700' N	12.456983	E	12° 27.418980' E					""		95.100000	125.362052	6.951298	173.158981	44394.695775	0.000000	0.000000	0.000000	-1	Unknown
4180	51.695407	N	51° 41.724420' N	12.456926	E	12° 27.415560' E					""		95.200000	125.377909	4.725131	197.419098	44394.695822	0.000000	0.000000	0.000000	-1	Unknown
4181	51.695221	N	51° 41.713260' N	12.456776	E	12° 27.406560' E					""		95.400000	125.401058	4.886429	207.318039	44394.695880	0.000000	0.000000	0.000000	-1	Unknown
4182	51.695078	N	51° 41.704680' N	12.456622	E	12° 27.397320' E					""		95.700000	125.420197	3.414458	213.761230	44394.695938	0.000000	0.000000	0.000000	-1	Unknown
4183	51.695024	N	51° 41.701440' N	12.456591	E	12° 27.395460' E					""		95.700000	125.426577	3.190243	199.587509	44394.695961	0.000000	0.000000	0.000000	-1	Unknown
4184	51.694965	N	51° 41.697900' N	12.456608	E	12° 27.396480' E					""		96.400000	125.433249	2.061144	166.447281	44394.695984	0.000000	0.000000	0.000000	-1	Unknown
4185	51.694929	N	51° 41.695740' N	12.456646	E	12° 27.398760' E					""		96.400000	125.438038	2.394535	146.803894	44394.696007	0.000000	0.000000	0.000000	-1	Unknown
4186	51.694870	N	51° 41.692200' N	12.456768	E	12° 27.406080' E					""		96.400000	125.448716	1.118370	126.671288	44394.696053	0.000000	0.000000	0.000000	-1	Unknown
4187	51.694742	N	51° 41.684520' N	12.456968	E	12° 27.418080' E					""		96.500000	125.468552	3.968451	134.529617	44394.696123	0.000000	0.000000	0.000000	-1	Unknown
4188	51.694611	N	51° 41.676660' N	12.457123	E	12° 27.427380' E					""		96.500000	125.486636	3.479916	146.275543	44394.696181	0.000000	0.000000	0.000000	-1	Unknown
4189	51.694508	N	51° 41.670480' N	12.457183	E	12° 27.430980' E					""		96.600000	125.498827	2.728100	168.325928	44394.696227	0.000000	0.000000	0.000000	-1	Unknown
4190	51.694381	N	51° 41.662860' N	12.457184	E	12° 27.431040' E					""		96.700000	125.512964	2.337964	179.154465	44394.696296	0.000000	0.000000	0.000000	-1	Unknown
4191	51.694336	N	51° 41.660160' N	12.457164	E	12° 27.429840' E					""		96.700000	125.518160	0.466173	197.219696	44394.696389	0.000000	0.000000	0.000000	-1	Unknown
4192	51.694055	N	51° 41.643300' N	12.457211	E	12° 27.432660' E					""		96.900000	125.549609	1.967547	171.935867	44394.696528	0.000000	0.000000	0.000000	-1	Unknown
4193	51.693818	N	51° 41.629080' N	12.457182	E	12° 27.430920' E					""		97.200000	125.576067	4.707894	186.733704	44394.696620	0.000000	0.000000	0.000000	-1	Unknown
4194	51.693782	N	51° 41.626920' N	12.457145	E	12° 27.428700' E					""		97.300000	125.580819	1.440511	225.932922	44394.696655	0.000000	0.000000	0.000000	-1	Unknown
4195	51.693774	N	51° 41.626440' N	12.457104	E	12° 27.426240' E					""		97.300000	125.583785	1.482989	252.526962	44394.696678	0.000000	0.000000	0.000000	-1	Unknown
4196	51.693788	N	51° 41.627280' N	12.456655	E	12° 27.399300' E					""		97.000000	125.614807	2.808443	275.687012	44394.696817	0.000000	0.000000	0.000000	-1	Unknown
4197	51.693781	N	51° 41.626860' N	12.456127	E	12° 27.367620' E					""		96.800000	125.651248	3.141608	267.969391	44394.696944	0.000000	0.000000	0.000000	-1	Unknown
4198	51.693793	N	51° 41.627580' N	12.455553	E	12° 27.333180' E					""		97.000000	125.690879	2.795174	268.859039	44394.697083	0.000000	0.000000	0.000000	-1	Unknown
4199	51.693768	N	51° 41.626080' N	12.455436	E	12° 27.326160' E					""		97.100000	125.699418	2.002949	243.600830	44394.697118	0.000000	0.000000	0.000000	-1	Unknown
4200	51.693704	N	51° 41.622240' N	12.455375	E	12° 27.322500' E					""		97.000000	125.707693	2.865158	201.177155	44394.697141	0.000000	0.000000	0.000000	-1	Unknown
4201	51.693527	N	51° 41.611620' N	12.455396	E	12° 27.323760' E					""		96.900000	125.727450	1.903720	173.757324	44394.697234	0.000000	0.000000	0.000000	-1	Unknown
4202	51.693390	N	51° 41.603400' N	12.455364	E	12° 27.321840' E					""		96.700000	125.742860	2.721331	190.962952	44394.697303	0.000000	0.000000	0.000000	-1	Unknown
4203	51.693079	N	51° 41.584740' N	12.455394	E	12° 27.323640' E					""		96.600000	125.777542	5.919673	175.319626	44394.697396	0.000000	0.000000	0.000000	-1	Unknown
4204	51.692817	N	51° 41.569020' N	12.455371	E	12° 27.322260' E					""		96.600000	125.806751	7.803356	183.041397	44394.697465	0.000000	0.000000	0.000000	-1	Unknown
4205	51.692536	N	51° 41.552160' N	12.455379	E	12° 27.322740' E					""		96.600000	125.838036	9.693642	177.552078	44394.697535	0.000000	0.000000	0.000000	-1	Unknown
4206	51.692245	N	51° 41.534700' N	12.455409	E	12° 27.324540' E					""		96.700000	125.870497	7.946943	174.018982	44394.697604	0.000000	0.000000	0.000000	-1	Unknown
4207	51.692157	N	51° 41.529420' N	12.455391	E	12° 27.323460' E					""		96.700000	125.880371	4.286055	189.264938	44394.697639	0.000000	0.000000	0.000000	-1	Unknown
4208	51.691861	N	51° 41.511660' N	12.455369	E	12° 27.322140' E					""		97.000000	125.913357	5.519057	183.225418	44394.697708	0.000000	0.000000	0.000000	-1	Unknown
4209	51.691756	N	51° 41.505360' N	12.455384	E	12° 27.323040' E					""		97.300000	125.925091	3.848109	176.401550	44394.697743	0.000000	0.000000	0.000000	-1	Unknown
4210	51.691727	N	51° 41.503620' N	12.455373	E	12° 27.322380' E					""		97.300000	125.928407	3.316305	193.231689	44394.697755	0.000000	0.000000	0.000000	-1	Unknown
4211	51.691429	N	51° 41.485740' N	12.455366	E	12° 27.321960' E					""		97.600000	125.961584	5.566402	180.710312	44394.697836	0.000000	0.000000	0.000000	-1	Unknown
4212	51.691304	N	51° 41.478240' N	12.455339	E	12° 27.320340' E					""		97.900000	125.975623	3.896072	189.686829	44394.697870	0.000000	0.000000	0.000000	-1	Unknown
4213	51.691163	N	51° 41.469780' N	12.455285	E	12° 27.317100' E					""		98.200000	125.991755	5.253355	192.903427	44394.697905	0.000000	0.000000	0.000000	-1	Unknown
4214	51.691044	N	51° 41.462640' N	12.455263	E	12° 27.315780' E					""		98.400000	126.005089	4.436070	187.598206	44394.697940	0.000000	0.000000	0.000000	-1	Unknown
4215	51.690813	N	51° 41.448780' N	12.455142	E	12° 27.308520' E					""		98.900000	126.032126	3.397249	198.147369	44394.698009	0.000000	0.000000	0.000000	-1	Unknown
4216	51.690618	N	51° 41.437080' N	12.455067	E	12° 27.304020' E					""		99.500000	126.054441	4.339062	192.864960	44394.698067	0.000000	0.000000	0.000000	-1	Unknown
4217	51.690356	N	51° 41.421360' N	12.454991	E	12° 27.299460' E					""		100.100000	126.084075	4.215387	192.287491	44394.698148	0.000000	0.000000	0.000000	-1	Unknown
4218	51.690251	N	51° 41.415060' N	12.454946	E	12° 27.296760' E					""		100.100000	126.096169	7.422892	192.892395	44394.698171	0.000000	0.000000	0.000000	-1	Unknown
4219	51.689970	N	51° 41.398200' N	12.454893	E	12° 27.293580' E					""		100.300000	126.127663	5.158224	186.915512	44394.698252	0.000000	0.000000	0.000000	-1	Unknown
4220	51.689449	N	51° 41.366940' N	12.454738	E	12° 27.284280' E					""		101.500000	126.186638	3.705168	187.491348	44394.698438	0.000000	0.000000	0.000000	-1	Unknown
4221	51.689039	N	51° 41.342340' N	12.454563	E	12° 27.273780' E					""		102.600000	126.233850	5.769322	195.257339	44394.698565	0.000000	0.000000	0.000000	-1	Unknown
4222	51.688741	N	51° 41.324460' N	12.454459	E	12° 27.267540' E					""		103.100000	126.267791	5.783672	191.005997	44394.698657	0.000000	0.000000	0.000000	-1	Unknown
4223	51.688456	N	51° 41.307360' N	12.454333	E	12° 27.259980' E					""		103.500000	126.300687	7.522755	198.728104	44394.698738	0.000000	0.000000	0.000000	-1	Unknown
4224	51.688233	N	51° 41.293980' N	12.454256	E	12° 27.255360' E					""		104.000000	126.326073	5.361938	192.638580	44394.698808	0.000000	0.000000	0.000000	-1	Unknown
4225	51.688104	N	51° 41.286240' N	12.454239	E	12° 27.254340' E					""		104.300000	126.340482	4.461328	183.547470	44394.698854	0.000000	0.000000	0.000000	-1	Unknown
4226	51.687736	N	51° 41.264160' N	12.454061	E	12° 27.243660' E					""		105.100000	126.383249	2.607403	196.135605	44394.699016	0.000000	0.000000	0.000000	-1	Unknown
4227	51.687628	N	51° 41.257680' N	12.454030	E	12° 27.241800' E					""		105.200000	126.395461	4.176237	189.511765	44394.699051	0.000000	0.000000	0.000000	-1	Unknown
4228	51.687438	N	51° 41.246280' N	12.453946	E	12° 27.236760' E					""		105.400000	126.417391	2.750936	193.787781	44394.699120	0.000000	0.000000	0.000000	-1	Unknown
4229	51.687209	N	51° 41.232540' N	12.453883	E	12° 27.232980' E					""		105.700000	126.443252	4.303948	190.626175	44394.699190	0.000000	0.000000	0.000000	-1	Unknown
4230	51.686395	N	51° 41.183700' N	12.453550	E	12° 27.213000' E					""		105.800000	126.536735	2.097812	197.222534	44394.699456	0.000000	0.000000	0.000000	-1	Unknown
4231	51.686349	N	51° 41.180940' N	12.453513	E	12° 27.210780' E					""		105.800000	126.542457	2.861033	206.503983	44394.699479	0.000000	0.000000	0.000000	-1	Unknown
4232	51.686319	N	51° 41.179140' N	12.453380	E	12° 27.202800' E					""		105.800000	126.552224	3.001517	254.952850	44394.699514	0.000000	0.000000	0.000000	-1	Unknown
4233	51.686318	N	51° 41.179080' N	12.453240	E	12° 27.194400' E					""		105.700000	126.561887	3.038671	272.099487	44394.699549	0.000000	0.000000	0.000000	-1	Unknown
